code,districtName,districtCode,name,latitude,longitude,address,service
_sham_shui_po_district,Sham Shui Po District,kowloon_district,Kowloon Plaza Branch,22.3386997,114.1492228,"Unit 1, Kowloon Plaza, 485 Castle Peak Road, Kowloon",ATM_RMB
_sham_shui_po_district,Sham Shui Po District,kowloon_district,Castle Peak Road (Cheung Sha Wan) Branch,22.3388095,114.1558362,"365-371 Castle Peak Road, Cheung Sha Wan, Kowloon",ATM_RMB
_sham_shui_po_district,Sham Shui Po District,kowloon_district,Fu Cheong Estate ATM Services,22.32764833521092,114.15504097938538,"ATM No.4, First Floor, Multi-Storey Commercial Accommodation (Also Known As Fu Cheong Shopping Centre), Fu Cheong Estate, Sai Chuen Road, Sham Shui Po, Kowloon, Hong Kong.","ATM_CENTRE,ATM_RMB"
_sham_shui_po_district,Sham Shui Po District,kowloon_district,Stage 2 Mei Foo Sun Chuen Branch,22.3363016,114.1398676,"19 Glee Path, Mei Foo Sun Chuen, Kowloon",ATM_RMB
_sham_shui_po_district,Sham Shui Po District,kowloon_district,MTR Cheung Sha Wan Station,22.3352475,114.1563115,MTR Cheung Sha Wan Station,"ATM_CENTRE,ATM_RMB"
_sham_shui_po_district,Sham Shui Po District,kowloon_district,MTR Lai Chi Kok Station,22.3373673,114.148211,MTR Lai Chi Kok Station,"ATM_CENTRE,ATM_RMB"
_sham_shui_po_district,Sham Shui Po District,kowloon_district,MTR Mei Foo Station,22.3388814,114.1365657,MTR Mei Foo Station,"ATM_CENTRE,ATM_RMB"
_sham_shui_po_district,Sham Shui Po District,kowloon_district,MTR Sham Shui Po Station,22.3309117,114.162256,MTR Sham Shui Po Station,"ATM_CENTRE,ATM_RMB"
_sham_shui_po_district,Sham Shui Po District,kowloon_district,MTR Shek Kip Mei Station,22.3320886,114.1688729,MTR Shek Kip Mei Station,"ATM_CENTRE,ATM_RMB"
_sham_shui_po_district,Sham Shui Po District,kowloon_district,Pak Tin Estate ATM Services,22.3349055,114.167416,"Next to Main Entrance of DMO Office at G/F, Lai Tin House, Pak Tin Est","ATM_CENTRE,ATM_RMB"
_sham_shui_po_district,Sham Shui Po District,kowloon_district,West Rail Nam Cheong Station,22.3274697,114.1524136,West Rail Nam Cheong Station,"ATM_CENTRE,ATM_RMB"
_sham_shui_po_district,Sham Shui Po District,kowloon_district,West Rail Mei Foo Station,22.3388814,114.1365657,Shop No.MEF 102 at Mei Foo Station (West Rail Line),"ATM_CENTRE,ATM_RMB,CASH_DEPOSIT_DUAL_CURRENCY,CHEQUE_DEPOSIT"
_sham_shui_po_district,Sham Shui Po District,kowloon_district,Hoi Lai Shopping Centre,22.332534,114.146910,"ATM at the 1/F, Hoi Lai Shopping Centre, 100 Sham Mong Road,Sham Shui Po, Hong Kong","ATM_CENTRE,ATM_RMB"
_sham_shui_po_district,Sham Shui Po District,kowloon_district,Princess Margaret Hospital,22.340426,114.134603,"G/F, Main Block, Princess Margaret Hospital, 2-10 Princess Margaret Hospital Road, Lai Chi Kok, Kowloon","ATM_RMB,ATM_CENTRE"
_sham_shui_po_district,Sham Shui Po District,kowloon_district,Caritas Medical Centre,22.340620,114.152410,"3/F, Wai Ming Block, Caritas Medical Centre, 111 Wing Hong Street, Sham Shui Po, Kowloon","ATM_RMB,ATM_CENTRE"
_sham_shui_po_district,Sham Shui Po District,kowloon_district,Ngong Shuen Chau Barracks,22.319987,114.136891,"Shaun Sham Shui Po District Ngong Shuen, Chau On Road, Kowloon, H.K.","ATM_CENTRE,ATM_RMB"
_wong_tai_sin_district,Wong Tai Sin District,kowloon_district,Tsz Ching Shopping Centre ATM Services,22.350947,114.200563,"ATM No.2, G/F, Tsz Ching Shopping Centre II, Tsz Ching Estate, Wong Tai Sin","ATM_CENTRE,ATM_RMB"
_wong_tai_sin_district,Wong Tai Sin District,kowloon_district,Choi Wan Estate Branch,22.333367,114.215024,"A3-18 Commercial Complex, Choi Wan Estate, Kowloon",ATM_RMB
_wong_tai_sin_district,Wong Tai Sin District,kowloon_district,Wong Tai Sin Branch,22.341416,114.194194,"Shop G13, Wong Tai Sin Plaza, Wong Tai Sin, Kowloon","ATM_RMB,CASH_DEPOSIT_DUAL_CURRENCY"
_wong_tai_sin_district,Wong Tai Sin District,kowloon_district,Choi Hung Road Branch,22.335549,114.19436,"58-68 Choi Hung Road, San Po Kong, Kowloon",ATM_RMB
_wong_tai_sin_district,Wong Tai Sin District,kowloon_district,Yuk Wah Street Branch,22.3471564,114.2015015,"46-48 Yuk Wah Street, Tsz Wan Shan, Kowloon","ATM_RMB,CASH_DEPOSIT_DUAL_CURRENCY"
_wong_tai_sin_district,Wong Tai Sin District,kowloon_district,Tai Yau Street Branch,22.3358068,114.197051,"35 Tai Yau Street, San Po Kong, Kowloon",ATM_RMB
_wong_tai_sin_district,Wong Tai Sin District,kowloon_district,Lok Fu Branch,22.338456,114.186917,"Shop G204, G/F, Lok Fu Place, 198 Junction Road, Kowloon",ATM_RMB
_wong_tai_sin_district,Wong Tai Sin District,kowloon_district,Chuk Yuen Estate Branch,22.3451755,114.1930406,"Shop S1, Chuk Yuen Shopping Centre, Chuk Yuen South Estate, Kowloon",ATM_RMB
_wong_tai_sin_district,Wong Tai Sin District,kowloon_district,Choi Hung Branch,22.3342186,114.2088761,"19 Clear Water Bay Road, Ngau Chi Wan, Kowloon",ATM_RMB
_wong_tai_sin_district,Wong Tai Sin District,kowloon_district,Tseuk Luk Street Wealth Management Centre,22.3354081,114.1972792,"86 Tseuk Luk Street, San Po Kong, Kowloon",ATM_RMB
_wong_tai_sin_district,Wong Tai Sin District,kowloon_district,MTR Lok Fu Station Self-Service Banking Centre,22.337732,114.187794,Unpaid Concourse of MTR Lok Fu Station (LOF-ABC 1),"ATM_CENTRE,ATM_RMB,CASH_DEPOSIT_DUAL_CURRENCY,SELF_SERVICE"
_wong_tai_sin_district,Wong Tai Sin District,kowloon_district,Plaza Hollywood ATM Centre,22.340473,114.201872,"(Opposite to Shop G146) Level 1, Plaza Hollywood, Diamond Hill, KLN","ATM_CENTRE,ATM_RMB"
_wong_tai_sin_district,Wong Tai Sin District,kowloon_district,MTR Choi Hung Station,22.3350404,114.2089034,MTR Choi Hung Station,"ATM_CENTRE,ATM_RMB"
_wong_tai_sin_district,Wong Tai Sin District,kowloon_district,MTR Lok Fu Station,22.3380591,114.1872801,MTR Lok Fu Station,"ATM_CENTRE,ATM_RMB,SELF_SERVICE,CASH_DEPOSIT_DUAL_CURRENCY"
_wong_tai_sin_district,Wong Tai Sin District,kowloon_district,MTR Wong Tai Sin Station,22.3416942,114.1938046,MTR Wong Tai Sin Station,"ATM_CENTRE,ATM_RMB"
_wong_tai_sin_district,Wong Tai Sin District,kowloon_district,MTR Diamond Hill Station,22.339581,114.2018665,MTR Diamond Hill Station,"ATM_CENTRE,ATM_RMB"
_wong_tai_sin_district,Wong Tai Sin District,kowloon_district,Choi Ying Shopping Centre ATM Services,22.327949,114.214493,"ATM at Open Space Adjoining Shop 2, Choi Ying Place, Choi Ying Shopping Centre, Ngau Tau Kok","ATM_CENTRE,ATM_RMB"
_wong_tai_sin_district,Wong Tai Sin District,kowloon_district,Tsz Wan Shan Shopping Centre,22.348177,114.200586,"ATM No.2, 5/F, Tsz Wan Shan Shopping Centre, Tsz Lok Estate, 10 Wan Wah Street, Tsz Wan Shan, Kowloon","ATM_CENTRE,ATM_RMB"
_wong_tai_sin_district,Wong Tai Sin District,kowloon_district,TWGHs Wong Tai Sin Hospital,22.347117,114.195988,"2E (outside Security Office), Wong Tai Sin Hospital, 124 Shatin Pass Road, Wong Tai Sin, Kowloon","ATM_RMB,ATM_CENTRE"
_wong_tai_sin_district,Wong Tai Sin District,kowloon_district,Our Lady of Maryknoll Hospital,22.345490,114.196624,"G/F, East Wing, Our Lady of Maryknoll Hospital, 118 Shatin Pass Road, Wong Tai Sin, Kowloon","ATM_RMB,ATM_CENTRE"
_wong_tai_sin_district,Wong Tai Sin District,kowloon_district,Fu Shan Estate,22.342978,114.208271,"Site at the passage of LG1, Fu Yan House, Fu Shan Estate, Wong Tai Sin.","ATM_RMB,ATM_CENTRE"
_wong_tai_sin_district,Wong Tai Sin District,kowloon_district,Mei Tung Estate,22.333069,114.187485,"Site at Open Space, G/F, Mei Yan House, Mei Tung Estate,Wong Tai Sin, Kowloon.","ATM_CENTRE,ATM_RMB"
_wong_tai_sin_district,Wong Tai Sin District,kowloon_district,Tung Wui Estate,22.332554,114.194129,"Site at Open Space, G/F, Wui Sum House, Tung Wui Estate, Wong Tai Sin, Kowloon","ATM_CENTRE,ATM_RMB"
_kwun_tong_district,Kwun Tong District,kowloon_district,Sau Mau Ping Branch,22.319718,114.231833,"Shop 214, Sau Mau Ping Shopping Centre, Sau Mau Ping, Kowloon","ATM_RMB,CASH_DEPOSIT_DUAL_CURRENCY"
_kwun_tong_district,Kwun Tong District,kowloon_district,Kwun Tong Plaza Branch,22.3114142,114.2259328,"G1 Kwun Tong Plaza, 68 Hoi Yuen Road, Kwun Tong, Kowloon",ATM_RMB
_kwun_tong_district,Kwun Tong District,kowloon_district,26 Fu Yan Street Branch,22.3153835,114.2241094,"26-32 Fu Yan Street, Kwun Tong, Kowloon",ATM_RMB
_kwun_tong_district,Kwun Tong District,kowloon_district,169 Ngau Tau Kok Road Branch,22.3234497,114.2162683,"169 Ngau Tau Kok Road, Ngau Tau Kok, Kowloon",ATM_RMB
_kwun_tong_district,Kwun Tong District,kowloon_district,Telford Plaza Branch,22.323876,114.212698,"Shop Unit P2-P7, Telford Plaza, No.33 Wai Yip Street, Kowloon Bay, Kowloon",ATM_RMB
_kwun_tong_district,Kwun Tong District,kowloon_district,Tsui Ping Estate Branch,22.314777,114.229027,"Shop 116, 1/F Shopping Circuit, Tsui Ping Estate, Kwun Tong, Kowloon",ATM_RMB
_kwun_tong_district,Kwun Tong District,kowloon_district,Hip Wo Street Branch,22.3172156,114.2266442,"195-197 Hip Wo Street, Kwun Tong, Kowloon",ATM_RMB
_kwun_tong_district,Kwun Tong District,kowloon_district,Yau Tong Branch,22.2950082,114.2390001,"Shop G1-G27, Ka Fu Arcade, Yau Tong Centre, Kowloon",ATM_RMB
_kwun_tong_district,Kwun Tong District,kowloon_district,Lam Tin Branch,22.3085751,114.2343209,"Shop 12, 49 Kai Tin Road, Lam Tin, Kowloon",ATM_RMB
_kwun_tong_district,Kwun Tong District,kowloon_district,Kowloon Bay Branch,22.322733,114.2109092,"Shop 2, Telford House, 16 Wang Hoi Road, Kowloon Bay, Kowloon",ATM_RMB
_kwun_tong_district,Kwun Tong District,kowloon_district,Hoi Yuen Road Branch,22.310686,114.2248,"55 Hoi Yuen Road, Kwun Tong, Kowloon",ATM_RMB
_kwun_tong_district,Kwun Tong District,kowloon_district,Choi Fook Estate,22.32760615625934,114.21675592660904,"1/F, Choi Hay House, Choi Fook Estate, Kwun Tong","ATM_CENTRE,ATM_RMB"
_kwun_tong_district,Kwun Tong District,kowloon_district,Ngau Tau Kok Road (Kwun Tong) Branch,22.3149123,114.2222592,"327 Ngau Tau Kok Road, Kwun Tong, Kowloon",ATM_RMB
_kwun_tong_district,Kwun Tong District,kowloon_district,Wang Kwun Road Branch,22.322934,114.207937,"Unit G1, G/F, Nan Fung Commercial Centre, 19 Lam Lok Street, Kowloon Bay, Kowloon","ATM_CENTRE,ATM_RMB"
_kwun_tong_district,Kwun Tong District,kowloon_district,Ping Tin Shopping Centre ATM Services Centre,22.3063718,114.2369506,"No.203A, 2/F, Ping Tin Shopping Centre, Lam Tin, Kowloon","ATM_CENTRE,ATM_RMB"
_kwun_tong_district,Kwun Tong District,kowloon_district,MTR Tiu Keng Leng Station Self-Service Banking Centre,22.304033,114.252205,Unpaid Concourse of MTR Tiu Keng Leng Station (Shop No.TIL 8),"ATM_CENTRE,ATM_RMB,CASH_DEPOSIT_DUAL_CURRENCY,SELF_SERVICE"
_kwun_tong_district,Kwun Tong District,kowloon_district,MTR Kowloon Bay Station,22.3234646,114.2139496,MTR Kowloon Bay Station,"ATM_CENTRE,ATM_RMB"
_kwun_tong_district,Kwun Tong District,kowloon_district,MTR Kwun Tong Station,22.3122633,114.2264356,MTR Kwun Tong Station,"ATM_CENTRE,ATM_RMB"
_kwun_tong_district,Kwun Tong District,kowloon_district,MTR Lam Tin Station,22.3065678,114.2329823,MTR Lam Tin Station,"ATM_CENTRE,ATM_RMB"
_kwun_tong_district,Kwun Tong District,kowloon_district,MTR Ngau Tau Kok Station,22.315558,114.2192512,MTR Ngau Tau Kok Station,"ATM_CENTRE,ATM_RMB"
_kwun_tong_district,Kwun Tong District,kowloon_district,MTR Yau Tong Station,22.297903,114.2371179,MTR Yau Tong Station,"ATM_CENTRE,ATM_RMB"
_kwun_tong_district,Kwun Tong District,kowloon_district,Domain,22.296236,114.238602,"Shop No.M07 on MTR Floor, Domain, Yau Tong, Kowloon","ATM_CENTRE,ATM_RMB,CASH_DEPOSIT_DUAL_CURRENCY,CHEQUE_DEPOSIT,SELF_SERVICE"
_kwun_tong_district,Kwun Tong District,kowloon_district,Sau Mau Ping (South) Estate,22.315313,114.234866,"ATM at Open Space Outside Estate Management Office, G/F., Sau Sin House, Sau Mau Ping (South) Estate","ATM_CENTRE,ATM_RMB"
_kwun_tong_district,Kwun Tong District,kowloon_district,Lok Wah (North) Estate,22.321833,114.219908,"ATM No.3, Third Floor, Multi-Storey Commercial/Car Park Accommodation (also known as Lok Wah (North) Shopping Centre), Lok Wah South and North Estate, No.70 Chun Wah Road, Ngau Tau Kok, Kowloon.","ATM_CENTRE,ATM_RMB"
_kwun_tong_district,Kwun Tong District,kowloon_district,Kai Yip Commercial Centre,22.328840,114.209794,"ATM No.2 at G/F, Kai Yin House, Kai Yip Commercial Centre, Kwun Tong Road, Kowloon","ATM_CENTRE,ATM_RMB"
_kwun_tong_district,Kwun Tong District,kowloon_district,United Christian Hospital,22.322202,114.227656,"G/F, Block S, United Christian Hospital, 130 Hip Wo Street, Kwun Tong, Kowloon","ATM_RMB,ATM_CENTRE"
_kwun_tong_district,Kwun Tong District,kowloon_district,KMB Kowloon Bay Depot,22.323692,114.206964,"G/F. KMB Kowloon Bay Depot, No.1 Lam Wah Street , Kowloon Bay","ATM_RMB,ATM_CENTRE"
_kwun_tong_district,Kwun Tong District,kowloon_district,On Tat Shopping Centre,22.320997,114.234049,"Shop LG 15, Anderson Road, On Tat Shopping Centre, Kwun Tong, Kowloon","ATM_CENTRE,ATM_RMB,CASH_DEPOSIT_DUAL_CURRENCY,SELF_SERVICE"
_kwun_tong_district,Kwun Tong District,kowloon_district,On Tai Estate Banking Services Centre,22.326818,114.230332,"Shop No.106, UG/F, On Tai Shopping Centre, On Tai Estate, Kwun Tong, Kowloon","ATM_CENTRE,ATM_RMB,BOCHK_ISERVICE,CASH_DEPOSIT_DUAL_CURRENCY,CHEQUE_DEPOSIT,SELF_SERVICE"
_kwun_tong_district,Kwun Tong District,kowloon_district,Lei Yue Mun Estate,22.294661,114.240097,"Site at Space next to Lift No. 2, 1/F, Lift Tower of Phase I, Lei Yue Mun Estate.","ATM_CENTRE,ATM_RMB"
_kwun_tong_district,Kwun Tong District,kowloon_district,Shun Lee Estate,22.331055,114.226133,"ATM No. 3, 4/F,  Shun Lee Shopping Centre, Shun Lee Estate, 15 Lee On Road, Kowloon, H.K.","ATM_CENTRE,ATM_RMB"
_kwun_tong_district,Kwun Tong District,kowloon_district,Lam Tin Estate,22.310890,114.235985,"Site at Open space, G/F, Lam Bik House, Lam Tin Estate","ATM_CENTRE,ATM_RMB"
_kwai_tsing_district,Kwai Tsing District,nt_district,Rambler Plaza,22.343678,114.109823,"Next to Shop 18 on Level 1, Rambler Plaza, Tsing Yi, New Territories","ATM_CENTRE,ATM_RMB"
_kwai_tsing_district,Kwai Tsing District,nt_district,Kwai Chung Road Branch,22.3682492,114.1338268,"1009 Kwai Chung Road, Kwai Chung, New Territories",ATM_RMB
_kwai_tsing_district,Kwai Tsing District,nt_district,Sheung Kwai Chung Branch,22.368389,114.1395255,"7-11 Shek Yi Road, Sheung Kwai Chung, New Territories",ATM_RMB
_kwai_tsing_district,Kwai Tsing District,nt_district,Ha Kwai Chung Branch,22.3592102,114.1277388,"192-194 Hing Fong Road, Kwai Chung, New Territories","ATM_RMB,CASH_DEPOSIT_DUAL_CURRENCY"
_kwai_tsing_district,Kwai Tsing District,nt_district,Cheung Hong Estate Commercial Centre Branch,22.348817,114.105992,"2 G/F, Commercial Centre, Cheung Hong Estate, Tsing Yi, New Territories","ATM_CENTRE,ATM_RMB,BOCHK_ISERVICE,CASH_DEPOSIT_DUAL_CURRENCY,CHEQUE_DEPOSIT,SELF_SERVICE"
_kwai_tsing_district,Kwai Tsing District,nt_district,Lei Muk Shue Branch,22.3785699,114.1362328,"Shop 22, Lei Muk Shue Shopping Centre, Kwai Chung, New Territories",ATM_RMB
_kwai_tsing_district,Kwai Tsing District,nt_district,Kwai Chung Plaza Branch,22.3583576,114.1280579,"A18-20, G/F Kwai Chung Plaza, 7-11 Kwai Foo Road, Kwai Chung, NT",ATM_RMB
_kwai_tsing_district,Kwai Tsing District,nt_district,Cheung Fat Estate Branch,22.362473,114.103329,"Shop No. 114D, G/F, Cheung Fat Plaza, Cheung Fat Estate, Tsing Yi, New Territories",ATM_RMB
_kwai_tsing_district,Kwai Tsing District,nt_district,Metroplaza Branch,22.357828,114.126907,"Shop 260-265, Metroplaza, 223 Hing Fong Road, Kwai Chung, New Territories",ATM_RMB
_kwai_tsing_district,Kwai Tsing District,nt_district,Kwai Cheong Road Branch,22.3643975,114.1326785,"40 Kwai Cheong Road, Kwai Chung, New Territories",ATM_RMB
_kwai_tsing_district,Kwai Tsing District,nt_district,Greenfield Garden ATM Services,22.352397736367983,114.1083812713623,"G/F, Greenfield Garden, Commercial Centre at Phase 2, Tsing Yi, New Territories","ATM_CENTRE,ATM_RMB"
_kwai_tsing_district,Kwai Tsing District,nt_district,Hutchison Logistics Centre ATM Services,22.340628921842708,114.12443161010742,"Hutchison Logistics Centre, Warehouse Pedestrian Entrance on M1/F, Kwai Chung, NT","ATM_CENTRE,ATM_RMB"
_kwai_tsing_district,Kwai Tsing District,nt_district,Cho Yiu Chuen,22.345583158173476,114.1285702586174,"1/F, Block A, Cho Yiu Chuen, Kwai Chung, NT","ATM_CENTRE,ATM_RMB"
_kwai_tsing_district,Kwai Tsing District,nt_district,MTR Kwai Hing Station,22.363279,114.1312033,MTR Kwai Hing Station,"ATM_CENTRE,ATM_RMB"
_kwai_tsing_district,Kwai Tsing District,nt_district,MTR Kwai Fong Station,22.357013,114.1279571,MTR Kwai Fong Station,"ATM_CENTRE,ATM_RMB"
_kwai_tsing_district,Kwai Tsing District,nt_district,MTR Lai King Station,22.3483934,114.1261843,MTR Lai King Station,"ATM_CENTRE,ATM_RMB"
_kwai_tsing_district,Kwai Tsing District,nt_district,MTR Tai Wo Hau Station,22.3709389,114.1249245,MTR Tai Wo Hau Station,"ATM_CENTRE,ATM_RMB"
_kwai_tsing_district,Kwai Tsing District,nt_district,Tai Wo Hau Shopping Centre ATM Services,22.368449,114.123796,"Next to Shop C8 at 3/F, Tai Wo Hau Shopping Centre","ATM_CENTRE,ATM_RMB"
_kwai_tsing_district,Kwai Tsing District,nt_district,Lei Muk Shue Shopping Centre ATM Services Centre,22.378343,114.136684,"Next to Shop 17, G/F Lei Muk Shue Shopping Ctr, Kwai Chung","ATM_CENTRE,ATM_RMB"
_kwai_tsing_district,Kwai Tsing District,nt_district,MTR Tsing Yi Station,22.3585318,114.1069773,MTR Tsing Yi Station,"ATM_CENTRE,ATM_RMB"
_kwai_tsing_district,Kwai Tsing District,nt_district,Kwai Fong Shopping Centre ATM Services,22.357963,114.129794,"1/F, Kwai Fong Shopping Centre, Kwai Fong Estate, Kwai Chung, NT","ATM_CENTRE,ATM_RMB"
_kwai_tsing_district,Kwai Tsing District,nt_district,Cheung Fat Estate ATM Services Centre,22.362460,114.103370,"Shop 316, 3/F, Cheung Fat Shopping Centre, Tsing Yi Island, New Territories","ATM_CENTRE,ATM_RMB"
_kwai_tsing_district,Kwai Tsing District,nt_district,Household Center,22.341838,114.137660,"Shop No.206 on 2nd Floor of the Household Center, No.8 King Lai Path, Kwai Chung, N.T.","ATM_CENTRE,ATM_RMB,CHEQUE_DEPOSIT"
_kwai_tsing_district,Kwai Tsing District,nt_district,Kwai Chung Shopping Centre,22.367554,114.127747,"ATM at open space facing Shop 101, Kwai Chung Shopping Centre","ATM_CENTRE,ATM_RMB"
_kwai_tsing_district,Kwai Tsing District,nt_district,Shek Yam Shopping Centre,22.371545,114.138590,"ATM No.1 at Open Space Opposite to Shop No.114, LG1, Multi-storey Commercial /Car Park Accommodation(also known as Shek Yam Shopping Centre), Shek Yam Estate, 120 Lei Muk Road, Kwai Chung, New Territories.","ATM_CENTRE,ATM_RMB"
_kwai_tsing_district,Kwai Tsing District,nt_district,Kerry Logistics ATM Services,22.3633509,114.1209574,"Outside P1 Lift Lobby, Kerry Cargo Centre, 55 Wing Kei Road, Kwai Chung, HK","ATM_CENTRE,ATM_RMB"
_kwai_tsing_district,Kwai Tsing District,nt_district,Asia Logistics Hub - S.F.Centre,22.3344701,114.1114093,"9/F, Asia Logistics Hub - S.F.Centre, 36. Tsing Yi  Hong Wan Road, Tsing Yi, N.T.","ATM_CENTRE,ATM_RMB"
_kwai_tsing_district,Kwai Tsing District,nt_district,Kwai Chung Hospital,22.343399,114.133432,"Lobby at Main Entrance, Lower Ground Service Block,Kwai Chung Hospital, 3-15 Kwai Chung Hospital Road, New Territories","ATM_RMB,ATM_CENTRE"
_kwai_tsing_district,Kwai Tsing District,nt_district,Cheung Hong Estate,22.349830,114.098684,"Shop No.202, 2/F, Cheung Hong Shopping Centre No.2, Cheung Hong Estate, 12 Ching Hong Road, Tsing Yi, New Territories","ATM_CENTRE,ATM_RMB,CHEQUE_DEPOSIT,CASH_DEPOSIT_DUAL_CURRENCY,SELF_SERVICE"
_kwai_tsing_district,Kwai Tsing District,nt_district,Kwai Shing East Shopping Centre,22.364089,114.127071,"ATM no.3 at open space near shop 132, 1/F Kwai Shing East Shopping Centre, Kwai Chung, New Territories","ATM_RMB,ATM_CENTRE"
_tsuen_wan_district,Tsuen Wan District,nt_district,Tsuen Wan Branch,22.3692165,114.1176854,"297-299 Sha Tsui Road, Tsuen Wan, New Territories",ATM_RMB
_tsuen_wan_district,Tsuen Wan District,nt_district,Texaco Road Branch,22.3684658,114.1222013,"Shop A112,  East Asia Gardens, 36 Texaco Road, Tsuen Wan, NT","ATM_RMB,CASH_DEPOSIT_DUAL_CURRENCY"
_tsuen_wan_district,Tsuen Wan District,nt_district,Sham Tseng Branch,22.3677526,114.0606357,"Shop G1 &amp; G2, Rhine Garden, Sham Tseng, New Territories","ATM_RMB,CASH_DEPOSIT_DUAL_CURRENCY"
_tsuen_wan_district,Tsuen Wan District,nt_district,Clague Garden Branch,22.3702519,114.1111231,"Shop 1-3, Commercial Complex, Clague Gdn Est, 24 Hoi Shing Rd, Tsuen Wan, NT","ATM_RMB,CASH_DEPOSIT_DUAL_CURRENCY"
_tsuen_wan_district,Tsuen Wan District,nt_district,Citywalk Branch,22.37031511271987,114.11455437541008,"Shop 65 &amp; 67-69, G/F, Citywalk, 1 Yeung Uk Road, Tsuen Wan, New Territories","ATM_RMB,CASH_DEPOSIT_DUAL_CURRENCY"
_tsuen_wan_district,Tsuen Wan District,nt_district,Castle Peak Road (Tsuen Wan) Branch,22.372516410313647,114.11761812865734,"G/F-1/F, Sin Ching Building, 201-207 Castle Peak Road (Tsuen Wan), Tsuen Wan, New Territories",ATM_RMB
_tsuen_wan_district,Tsuen Wan District,nt_district,Tsuen Wan Adventist Hospital,22.376485,114.103961,"199 Tsuen King Circuit L/G Cafeteria, Tsuen Wan Adventist Hospital, Tsuen Wan, NT","ATM_CENTRE,ATM_RMB"
_tsuen_wan_district,Tsuen Wan District,nt_district,MTR Tsuen Wan Station,22.3736528,114.1178631,MTR Tsuen Wan Station,"ATM_CENTRE,ATM_RMB"
_tsuen_wan_district,Tsuen Wan District,nt_district,Shek Lei Shopping Centre ATM Services,22.365722,114.139254,"Common Area Near Shop #1, 3/F Shek Lei Shopping Centre, Phase II","ATM_CENTRE,ATM_RMB"
_tsuen_wan_district,Tsuen Wan District,nt_district,West Rail Tsuen Wan West Station,22.3687467,114.109761,West Rail Tsuen Wan West Station,"ATM_CENTRE,ATM_RMB"
_tsuen_wan_district,Tsuen Wan District,nt_district,Luk Yeung Galleria,22.372795,114.119739,"Shop Unit G33, Luk Yeung Galleria, Tsuen Wan.","ATM_CENTRE,ATM_RMB,CASH_DEPOSIT_DUAL_CURRENCY,SELF_SERVICE"
_tsuen_wan_district,Tsuen Wan District,nt_district,Riviera Gardens,22.363177,114.114413,"ATM at the common area beside Shop No.120, Podium A, Riviera Gardens, Tsuen Wan.","ATM_CENTRE,ATM_RMB"
_tsuen_wan_district,Tsuen Wan District,nt_district,D∙PARK Automated Banking Centre,22.3754075,114.111817,"Shop 2033, D∙PARK, 398 Castle Peak Road, Tsuen Wan, New Territories","BOCHK_ISERVICE,ATM_CENTRE,ATM_RMB,CASH_DEPOSIT_DUAL_CURRENCY,CHEQUE_DEPOSIT,SELF_SERVICE"
_tsuen_wan_district,Tsuen Wan District,nt_district,Yan Chai Hospital,22.369733,114.119618,"G/F, Block C, Yan Chai Hospital, 7-11 Yan Chai Street, Tsuen Wan, New Territories","ATM_RMB,ATM_CENTRE"
_tuen_mun_district,Tuen Mun District,nt_district,Kin Wing Street Branch,22.3965773,113.9696676,"24-30 Kin Wing Street, Tuen Mun, New Territories",ATM_RMB
_tuen_mun_district,Tuen Mun District,nt_district,Tuen Mun Fa Yuen Branch,22.3886896,113.9786085,"Shop G &amp; H, 6 Tsing Hoi Circuit, Tuen Mun, New Territories",ATM_RMB
_tuen_mun_district,Tuen Mun District,nt_district,Tuen Mun San Hui Branch,22.3987014,113.9752953,"G13-G14 Eldo Court, Heung Sze Wui Road, Tuen Mun, New Territories",ATM_RMB
_tuen_mun_district,Tuen Mun District,nt_district,Venice Gardens Branch,22.4076974,113.9686237,"Shop13-15, G/F Venice Gardens, Leung Tak Street, Tuen Mun, NT",ATM_RMB
_tuen_mun_district,Tuen Mun District,nt_district,Butterfly Estate Branch,22.3748377,113.9627741,"Shop Nos. R156 - R164, Level 1, Butterfly Plaza, Tuen Mun, New Territories",ATM_RMB
_tuen_mun_district,Tuen Mun District,nt_district,Leung King Estate Branch,22.406358,113.962805,"Shop No. L221 and L222, Level 2, Leung King Plaza, Leung King Estate, 31 Tin King Road, Tuen Mun, New Territories",ATM_RMB
_tuen_mun_district,Tuen Mun District,nt_district,Tuen Mun Town Plaza Branch,22.393804,113.976071,"Shop 2, Tuen Mun Town Plaza phase II, Tuen Mun, New Territories",ATM_RMB
_tuen_mun_district,Tuen Mun District,nt_district,Oceania Heights,22.383721,113.971423,"Shop No.11 on Ground Floor, Oceania Heights, No.2 Hoi Chu Road, Tuen Mun, New Territories","ATM_CENTRE,ATM_RMB,CASH_DEPOSIT_DUAL_CURRENCY,SELF_SERVICE"
_tuen_mun_district,Tuen Mun District,nt_district,Shan King Shopping Centre ATM Services,22.396663,113.965815,"Next to Shop #121, Shan King Shopping Ctr, Shan King Est, Tuen Mun","ATM_CENTRE,ATM_RMB"
_tuen_mun_district,Tuen Mun District,nt_district,Fu Tai Shopping Centre,22.413899,113.983378,"Shop 4, Ground Floor, Fu Tai Shopping Centre, 9 Tuen Kwai Road, Tuen Mun, New Territories","ATM_CENTRE,ATM_RMB"
_tuen_mun_district,Tuen Mun District,nt_district,West Rail Siu Hong Station,22.4120875,113.9783114,West Rail Siu Hong Station,"ATM_CENTRE,ATM_RMB"
